33  12 75 24
08  11 11
34  19 78 40
28  15 72 14
13  28 34  1
12  03 34
10  22 22  7
02  34 24  2
24  04 21 13
35  04 70 61
34  29 43 22
20  02 23  6
05  26 33 24
05  26 14  3
11  20 34  2
10  12 43  2
01  01 14  2
13  33 21  2
34  31 21  2
13  35 33 11
15  33 33  6
14  14 23  6
09  17 24  1
10  14 41  4
03  17 33
12  19 71 45
13  21 97
26  02 21116
26  35 76100
22  14 22  1
26  35 73 30
05  28 71 23
14  24 11  2
34  19 78 29
15  14 34 13
20  35 13  2
28  15 43  3
07  20 13
03  11 11  8
13  21 23  9
18  23 21  3
03  35 71  5
16  29 22  3
28  15 73221
34  25 23 15
21  16 41  1
08  31 42  1
34  30 12 40
04  14 21
03  06 31
10  36 11  2
11  27 14  1
34  30 33  5
21  09 12  9
14  22 14  6
01  20 23  1
16  23 14  4
31  16 41  7
09  27 12  3
19  29 22  2
14  14 55
20  26 24  1
21  15 12  2
15  17 12  1
13  06 31  1
25  26 53 12
05  20 11 11
15  21 51 32
09  25 71 12
31  21 75  2
31  22 22 33
22  23 22  3
13  10 42  2
33  01 70 27
17  11 22
15  10 71 31
08  19 41  2
13  19 43  3
17  01 72  7
05  25 71 16
15  24 41  8
05  34 57 27
19  13 24
31  16 14  3
15  21 44  1
30  25 71 10
26  02 72 25
09  11 72 24
33  13 77  2
05  36 52 15
08  13 22  6
08  10 32 13
05  18 13  1
11  06 22  2
22  09 32  2
17  15 12  3
03  17 22  1
08  29 11  1
34  30 42 10
26  35 73 20
01  18 32
33  13 31  7
03  10 13 10
06  30 21
03  11 13  6
30  24 72  6
34  19 78171
03  01 12 35
16  02 24  3
06  31 41
11  30 12  2
17  03 34  2
10  14 23  2
13  18 33  1
12  12 14  3
05  16 71 15
22  03 33
03  04 79 29
11  12 43  8
20  23 21  2
21  07 14  4
09  21 42
34  29 74 31
05  35 75 15
19  21 24  1
20  21 71 17
10  08 44
07  27 71 13
33  12 76 26
08  35 42  2
12  24 21  4
13  10 33  2
23  23 71 21
12  07 74 51
17  13 33  2
15  03 22 13
17  19 12  6
34  19 79 27
18  24 32  3
09  09 41  2
04  22 41
01  03 32
20  32 33 11
09  02 21  2
21  30 14
15  21 51 22
01  29 34
06 132 12  3
12  33 14  2
33  13 76  1
11  01 34 10
32  02 86 12
14  24 31
20  32 13  1
02  23 43 26
09  19 41  4
15  32 55  6
32  02 21  2
33  13 96 56
04  31 41
03  01 74 21
13  21 34  4
02  28 31  3
13  19 34
04  22 11  2
06  17 13
10  22 31  2
05  18 43  4
15  10 60  2
17  02 70  2
05  27 33  4
14  21 41  1
20  33 34  9
11  36 22  1
01  24 43 10
05  27 75 12
09  14 32  2
10  16 44 25
19  35 42  3
12  30 22 15
18  16 42  6
09  28 12  6
15  35 44 10
13  12 14  1
14  23 54
35  04 74 24
16  21 55  4
26  35 11  8
25  25 81  5
15  24 71 15
15  23 71 58
32  02 73 35
01  32 21  1
18  21 42  4
09  30 42  1
34  34 34 10
18  19 24  1
20  07 12  2
08  03 33  2
20  07 22  4
16  29 72  9
13  11 34  8
20  26 41  1
02  16 12  2
20  32 43  7
33  12 77425
23  26 72 13
11  12 14  8
10  08 11  1
34  19 81 16
19  30 13
03  12 71 68
34  29 75 56
13  15 24  7
16  14 34
19  36 42
32  02 75 10
33  13 94 46
01  06 32  2
17  06 13  2
19  32 42  7
03  04 72 43
03  11 11 14
04  13 42  3
17  25 13  4
14  08 34  2
27  22 71102
05  35 33
16  35 41  2
30  23 79 50
16  24 23 10
35  04 70125
19  13 42
14  08 33  2
33  13 96 76
22  21 14  4
12  35 11
15  03 71  8
11  32 24  2
31  21 75  8
32  02 43  8
13  33 51 15
17  22 44  6
30  24 74164
12  34 41  1
02  15 43  4
03  08 73 44
03  04 58  3
05  34 57  6
12  23 23  1
20  18 33  3
02  36 72 42
30  24 77  1
25  25 71251
13  32 97  1
20  14 33  1
12  07 74 37
09  03 43  1
22  02 24  4
33  12 74 58
32  02 72  2
12  33 23 10
21  14 11  2
35  04 73 70
06  19 44  1
30  23 85 14
08  26 33  2
02  34 11  2
30  26 43  6
20  24 24
34  25 74  5
34  25 73 37
16  28 52  1
09  11 71  4
10  12 13  3
07  24 23  3
33  13 87 25
35  04 72 31
11  36 43
04  36 13
31  15 22 22
01  07 24  4
14  08 11  2
09  25 71  3
33  13 77 78
16  26 43
14  08 41  4
30  26 81  1
33  12 72 10
12  04 32  3
03  07 32  1
10  25 31  2
08  35 44  1
20  28 22  5
34  31 21  6
22  36 22  3
17  13 44  2
02  21 24  6
34  19 82 45
34  29 74 47
03  17 72 17
15  04 32  2
02  21 21  4
30  23 90  1
33  12 77374
30  26 74 12
09  14 51  7
22  02 24  2
03  12 71 51
05  36 44 11
14  19 62 13
18  06 22  5
10  14 41  2
19  19 33  2
31  15 22 42
32  02 84 12
05  24 41  8
21  02 33  2
31  15 72 15
15  35 12  4
05  24 73 33
07  06 55
17  24 32  5
26  35 84 14
20  36 44  1
33  01 43 11
19  14 32  2
07  07 23  6
09  16 32  2
19  33 32  1
33  01 70 16
16  16 23  1
10  24 43  3
05  07 14  6
09  34 24
18  20 22  2
21  11 58  3
33  13 12  6
15  23 24  8
08  17 72 14
09  13 43  1
05  26 33 15
06 126 52  9
15  36 71  5
30  25 22 26
08  03 33  5
01  20 41  2
25  25 75 11
35  04 82 18
15  25 11 10
17  13 22  3
33  13 84 76
34  29 77 49
30  26 80 32
02  11 33  7
31  15 72  8
09  11 51  5
20  09 11  1
30  24 84 71
13  03 41  4
18  25 43  1
01  05 41  1
17  36 42  3
18  17 24  3
31  15 72 22
20  13 44  9
01  10 14
19  07 11  3
03  16 53  2
14  31 11
28  15 72 11
26  02 21103
02  10 21
17  30 31  4
11  10 21  2
19  32 12  6
09  06 42  5
06  30 43  4
35  05 71  3
35  04 80 27
19  13 13  1
14  34 23
20  23 23
22  07 21
26  35 76313
18  01 31  2
26  02 21  6
15  36 71 26
10  28 22  4
08  30 43  4
03  18 24
15  23 24  9
35  34 33  1
30  26 78 60
15  03 71 70
15  09 21  5
30  26 81 22
35  04 33  6
05  31 31 10
09  07 23  3
30  23 90  3
34  29 76 12
18  06 13  1
05  35 80  8
07  28 11  5
26  35 74 16
16  04 31  2
14  33 14  2
01  03 11
02  16 14
32  01 42  5
25  26 53  4
26  35 71420
09  04 23 11
15  18 43  7
05  35 72 10
20  28 22  2
16  21 71  4
33  12 77372
28  22 14  9
11  19 23  1
04  11 42  1
32  02 23  9
14  18 11
10  15 12  1
12  30 41 20
16  20 55  1
13  17 44
20  10 13  4
22  08 41
32  02 73 85
30  23 34 15
26  35 71199
17  16 44
19  14 32  1
28  22 14 13
19  27 23  2
16  02 22 10
33  13 73 20
07  26 22
31  16 14  5
19  36 13  3
30  24 74112
16  02 22 12
33  13 74 35
08  02 12
03  02 72 17
05  27 71  8
18  18 41  3
03  12 71 70
15  06 42  3
33  13 85 13
35  04 73 67
05  36 73 29
34  29 76 10
08  16 43  4
03  30 34  1
05  35 54 62
05  34 76 40
08  06 31
09  09 12  7
03  01 41 14
16  26 14  4
34  20 70  1
08  28 41  1
12  30 32  2
11  28 32 10
30  23 13 20
34  34 43  2
07  33 21  9
20  16 22  5
03  08 72  8
17  23 44  5
17  27 41  2
34  26 31  1
08  08 71 10
03  04 59 34
15  23 71 52
12  16 33  3
15  06 33 12
13  17 41  5
30  26 12 33
12  32 11  1
09  27 22  5
14  07 54  1
03  14 32  2
08  12 21  6
09  11 51  1
04  25 14
11  31 21  4
30  35 13  3
03  17 74 15
34  29 14  2
18  06 12  3
17  12 41  1
03  08 73 34
18  12 24  1
05  05 34  2
20  03 22
05  19 13  2
10  10 32  3
10  22 71 25
12  19 71 52
11  01 23  2
03  36 34  2
10  19 41  1
13  34 42  7
21  14 12  2
19  30 44
32  02 88  7
34  30 12 92
05  24 73  6
03  04 57  3
11  26 41 12
03  16 41  1
14  22 24  3
18  26 12  5
31  21 14 10
05  26 71  7
21  16 32  3
32  02 13  1
34  19 80 11
17  33 21  2
03  03 44  7
19  29 22  4
09  25 52  2
31  15 72 21
26  35 71510
05  33 74 52
18  31 22  5
07  17 14  1
11  36 42  3
15  32 72 15
08  31 13  4
14  15 24
06 133 42  6
12  07 72 45
18  29 14  2
14  20 42  1
18  23 34  2
02  07 53
24  05 71 78
03  13 52 11
33  13 31 31
05  28 71 29
03  02 14 21
17  06 11  2
10  36 12  5
06  31 73 62
10  19 32  3
05  33 79 16
06  31 73106
05  10 32  4
02  08 22
11  26 24 12
17  12 22  1
34  19 81 97
22  23 41  3
34  19 81 89
01  27 43  1
17  24 24  2
07  05 56  1
02  03 24  3
31  16 72  4
08  17 21  8
34  33 41  4
30  24 72 24
35  04 73 16
03  16 53 12
01  16 32  5
17  14 41
11  32 31  1
16  28 53  9
03  04 75  4
30  24 71  5
15  23 32  2
05  30 43  1
34  29 74 61
18  31 23  1
20  28 71  1
05  35 54 47
13  04 33
01  36 12  5
35  04 79 71
01  21 41
05  35 31  5
33  12 76 34
25  25 77 44
11  07 44  2
33  13 12  3
04  31 21  1
11  10 33
22  01 11
30  23 71 95
12  17 22  1
05  33 78 14
12  28 24
17  29 31  1
15  09 33  2
02  09 23  3
04  01 41  4
12  07 21  6
03  11 12 12
03  32 42  5
33  13 84112
33  13 84 60
12  09 43  1
08  33 13  4
11  34 34  5
03  28 51  8
34  19 78 32
02  35 13
03  36 34  1
05  35 76 16
05  25 24  8
10  18 43  2
01  35 41  2
07  25 24  2
05  27 11
32  03 21  4
04  21 24  2
13  35 43  4
31  21 77  6
03  07 32  6
18  10 44
23  23 33  3
32  02 88 43
08  30 43  2
02  36 23  4
15  03 71 21
33  13 73171
10  22 71 43
34  29 41 12
11  24 42  6
13  18 31  1
13  10 34  4
18  10 13  2
17  15 21 11
30  26 74 53
20  09 42
15  11 51 27
30  24 32  2
19  10 13  8
16  02 43  2
31  15 71 32
19  22 34
33  13 34 23
15  10 56  2
03  04 57 22
14  03 34  2
22  36 42  1
19  02 22
09  28 42  1
02  14 33  2
16  24 24  4
16  34 23  1
18  19 32  2
20  32 43 12
01  21 33 10
03  01 12 22
03  04 56 10
32  02 85  2
17  29 11  7
15  26 14  8
11  33 31 11
25  25 72 44
01  13 23  2
31  15 74 59
34  30 80  1
07  07 43 11
08  19 44
15  07 23  6
09  27 21  3
34  30 70 74
03  13 71 11
11  02 33 11
33  13 70 17
17  07 71  1
13  23 13  7
17  02 24  6
09  14 52  3
19  15 34  3
03  07 12
28  15 73 10
05  16 13  1
34  30 12112
25  36 51 35
34  19 70 20
30  24 77 12
15  30 58  5
20  31 34
05  30 43  5
10  22 41 11
18  06 41  2
03  10 24 11
16  31 34
08  18 11  3
10  22 71  8
03  11 73  4
30  23 86 15
30  23 76 12
33  13 73 85
11  26 44  2
16  01 22  1
17  34 44
04  19 21
19  01 34
25  25 76136
16  17 22  1
18  29 71 25
18  20 13  8
21  11 58  5
30  23 97 59
15  29 42
30  23 71110
15  17 23
10  33 44  3
17  34 23
15  06 24  7
21  10 54  8
08  27 32  1
13  30 31  2
03  17 51  6
22  09 42
19  34 71 25
13  07 24  2
30  23 80 10
05  17 22  6
07  31 41  6
15  19 31 13
17  12 43  7
15  23 71 10
05  02 33  2
05  26 23 13
14  19 12
18  28 23  3
14  12 23  2
16  05 54 21
30  24 74103
31  22 22  4
33  13 72 37
35  04 73 71
16  06 14  7
22  05 11  1
20  13 24  3
18  23 41  5
30  26 78 21
03  25 42
12  36 13  9
02  14 33  9
10  22 24  6
26  01 71  6
17  18 32  1
18  24 21  9
03  07 32  4
12  07 12  8
26  01 71  3
15  32 73  8
01  24 34  1
13  08 32
14  33 21  3
33  13 77 76
20  27 11  3
18  25 34  2
33  12 77224
34  29 32  4
08  01 42
33  13 84 29
26  35 71 90
19  19 11  2
20  26 31  2
13  31 23  2
11  09 12
13  11 23  1
34  19 72  3
31  22 33  9
30  23 81 43
34  29 75 65
02  24 24  2
08  12 13  1
11  22 14
13  33 23  1
09  27 43  3
11  21 21
16  19 23  4
20  21 71 19
14  30 44  6
15  22 72 33
05  23 71 19
19  02 43
09  33 23  1
27  22 22  1
10  05 41  1
30  23 71 82
11  16 12  1
18  28 11  2
20  02 34  6
06  18 72 11
03  16 53 16
08  35 44  2
33  13 73133
09  28 23
15  26 41  4
30  23 34 24
03  08 73  5
07  17 33  9
12  06 31  1
28  15 72 12
13  12 22  5
13  28 41  1
07  19 31  4
13  32 12  2
34  29 22 78
17  02 70 28
01  20 44  3
20  10 31
17  23 34  1
18  23 22  1
33  12 55 15
18  12 13  1
30  23 81 46
15  03 31 11
34  34 70 56
18  06 33  1
10  25 34  3
17  05 44  6
04  23 71  7
12  18 14
04  31 33  2
20  31 13  4
33  12 77 42
30  23 31  2
15  32 55 16
18  30 32  3
16  10 13  1
02  23 44  1
12  06 14  1
21  22 34  2
05  27 75 10
15  15 53  1
34  30 76 21
34  29 71  4
03  01 12 31
13  15 21 18
17  15 33  7
30  23 92 22
04  21 32
11  06 34  7
03  08 72  5
13  23 22 10
15  08 12  3
20  26 13
21  06 52  2
15  14 71103
26  35 33  7
03  04 80 14
16  36 52  5
11  24 22  1
03  04 78  6
06  31 52 28
09  03 12
12  36 44  1
08  27 14  2
12  08 43  3
05  22 32  3
18  13 32
33  13 84 42
20  03 21  1
31  15 71 34
13  13 11  3
33  12 71121
17  06 12  1
05  14 12
30  26 43 23
16  05 54 11
18  30 32  2
12  36 31
17  19 32  2
33  13 73156
31  16 71 14
05  22 23  2
19  21 43  1
05  34 76 43
20  26 42  1
25  25 75115
06  18 34 21
26  35 74 12
12  10 42
09  18 33  1
30  23 41 36
01  35 33  5
20  24 34  5
14  17 34  2
20  24 12 11
30  13 34 18
18  21 14  1
02  04 44  1
09  14 44  3
06  31 73109
03  08 72 12
26  02 73 10
34  29 21 23
05  33 55  1
03  02 70  5
04  20 14
03  03 71 70
14  17 33  4
08  10 12
20  14 44  1
30  26 76 19
14  29 34  5
34  19 84 50
35  32 33  2
05  34 44  5
31  16 41 16
25 130 32  2
18  07 43  3
30  24 80 25
11  34 22  3
35  04 73119
13  17 31
17  12 11  4
02  12 21  2
28  15 72 16
34  19 83 14
15  06 33 15
34  20 70 87
22  32 22  4
35  04 70260
33  13 84 39
14  26 54  1
18  09 32
09  12 12  2
05  35 72  4
25  25 71122
20  05 21  4
05  14 33  3
08  08 41  1
22  11 34  2
14  12 22  5
03  06 13
26  36 32  3
12  07 74  7
21  09 34  5
34  25 73 48
06  31 73 41
34  25 73  6
33  12 76 16
13  33 51 17
30  24 77125
05  11 21  3
19  07 31
12  22 23  8
08  12 11  2
28  22 71103
13  19 12  1
15  20 13  1
17  36 42  4
09  24 44  6
22  22 41  1
03  08 73 29
20  33 33 15
13  23 13  6
11  33 24  5
20  10 14  7
35  04 70213
19  30 12  2
01  07 22
04  01 21  2
20  35 22  1
14  08 14  4
03  15 24 12
06  32 22  5
31  16 73 11
11  34 21 14
30  23 34 28
31  21 78  5
09  03 14  2
05  26 44 11
11  31 32  2
34  29 79 56
30  25 22 28
14  10 14
15  03 71 68
28  15 31  4
04  27 32
15  04 41 19
16  04 51 14
20  13 12  9
24  08 12 15
21  29 12  1
11  31 44  2
13  23 32  1
19  10 13 11
04  10 24
18  16 14  1
18  35 42
30  23 72 10
33  13 75  6
08  24 14  2
20  10 14  8
10  17 13  4
16  30 14  5
10  12 41  3
16  16 11
11  21 11  8
19  33 23
22  33 24  2
17  12 42  2
02  23 41  2
03  04 80  8
10  23 71  3
12  07 72 37
13  21 34 15
02  24 12 10
20  12 41  1
05  35 74 29
03  05 51  3
03  34 32
12  18 24  4
28  23 95
24  05 71271
30  24 76 52
17  30 32  3
03  14 42
12  18 23  8
11  01 22  2
09  22 33  1
12  25 43  9
34  29 74 56
04  26 22  2
34  29 77 15
34  29 22 43
09  16 33  5
05  34 76 23
12  05 72  2
31  15 33  6
22  14 14  1
10  01 24
12  08 43  2
08  22 22  6
05  33 75 21
03  13 51  3
05  35 73  7
18  24 24  2
16  30 14  4
02  35 11  9
35  04 70351
05  04 42  4
09  31 33  1
07  27 71  7
19  18 31  3
05  28 53 26
09  33 21  4
05  17 12  1
22  36 34  3
22  32 11  1
05  29 13  2
13  04 13  2
07  32 11  1
05  18 34 14
33  12 76 10
21  12 54 13
30  23 97 77
05  31 41  5
17  07 71 23
04  34 13
07  31 13  1
22  24 32  5
22  25 21  1
33  12 78  2
05  28 41  4
12  07 71 11
22  20 23
21  03 60  7
06  31 73105
11  05 14  2
14  19 43  2
11  18 24  1
05  25 72 47
18  17 41
34  19 81 21
09  13 22  1
07  24 21  1
30  24 90  4
30  23 82 79
17  33 34
06  31 73 88
08  07 34  2
01  26 42  2
32  02 71  3
35  04 33  7
10  34 21  3
12  04 41  3
22  36 14  1
03  04 73  5
03  10 13  3
03  02 71 38
16  18 34  4
15  03 71 25
03  01 33  3
32  02 83  7
03  24 12  9
09  31 12
35  04 79112
02  14 24  6
34  30 72 45
26  35 71101
03  29 70 14
05  08 23  7
19  09 21  2
16  25 22  3
26  35 75 35
30  23 97 51
01  36 11  1
07  35 44  7
27  22 71 37
02  23 32  6
05  15 72  8
33  13 74162
18  20 33  1
02  08 12 12
35  04 73 63
17  01 12  8
33  13 77 39
31  21 74 12
01  11 21
02  09 11  2
34  19 75 11
33  13 77 57
08  32 24  7
09  25 71  5
13  14 22 13
11  12 31  6
19  17 22
03  14 11  3
11  36 42  2
15  07 22  1
34  19 81 98
34  30 70133
06 126 52  7
24  05 71242
11  29 14  3
18  26 12  4
08  14 12  5
19  07 22  2
14  25 54
21  08 21 17
16  02 21  2
05  34 73  4
07  23 43  1
06  31 52 24
33  13 34 12
34  19 42  4
09  15 31  3
32  02 87 12
16  34 13  3
15  21 71  6
33  13 74 77
26  35 75 32
11  29 23
15  11 57  5
22  29 12  1
34  20 70 50
30  25 12  2
05  33 75  6
01  29 11  3
02  02 11  5
07  29 42
01  26 43  9
05  24 71 55
03  04 57 45
01  12 42  2
14  32 24  2
18  03 32  1
19  15 12
34  32 11 10
02  25 71 22
05  31 43  3
07  22 71  3
10  20 21
24  05 71272
13  18 42  5
08  26 42
24  05 74 14
34  29 79 55
05  32 71 48
30  23 82 78
01  02 22  1
11  25 71  6
34  19 81134
17  04 42  1
15  07 23  3
03  16 53 13
15  26 14 10
34  19 81126
03  12 72  2
20  28 13  5
21  02 14
33  12 77244
05  34 78 16
34  19 72  5
03  05 73 23
18  34 11  1
08  29 14  1
02  25 71 30
05  36 75  4
02  34 42  1
05  34 55 26
03  03 52  6
15  21 52  8
15  30 58  2
20  26 33  4
08  03 32  6
03  18 21  1
09  14 22  5
13  13 23  5
34  30 74  4
02  08 13  3
10  12 11  4
13  15 21 24
16  02 24  7
21  09 12  4
07  05 57  2
22  16 34
26  35 71184
02  23 34  6
03  29 41  1
15  23 71 34
10  35 31  3
05  34 72  8
21  16 14  2
10  21 24  1
32  02 92  5
03  03 42  2
13  02 41  4
17  23 11  7
01  36 11  5
13  23 24  8
04  32 11  1
25  25 76 74
34  19 82207
33  13 77 48
15  21 51  2
02  26 21  2
19  02 11
21  22 32  2
23  26 72 51
10  23 71 16
16  02 22  8
17  09 11  4
15  15 44  7
12  17 12  1
08  04 21  2
09  25 73  4
15  31 72 31
05  13 11  2
30  26 83 12
05  18 41
11  35 22  2
12  02 32  5
11  16 33  3
20  26 22  9
11  14 23  4
05  28 71 47
01  21 32  4
32  02 31 27
11  31 22  5
33  01 44  4
22  17 44  2
08  04 31  3
15  11 51 44
15  22 72 46
09  13 42  1
17  18 42  2
09  12 51  4
34  19 79 14
22  25 34  3
15  18 21  2
32  02 91 31
17  36 44
33  13 74227
02  22 21 40
17  27 43
14  31 63
30  35 24  7
03  10 34  1
03  11 44
33  12 24  4
03  24 11  5
08  05 23  3
18  23 33  4
03  29 70  4
18  31 33  1
02  03 33  4
11  20 11
16  34 11  1
12  29 31
15  23 23 13
13  35 14
17  25 21  1
32  02 74 25
07  14 22  4
32  02 84 10
25  25 76 34
25  26 44  2
07  23 23
14  01 42  2
19  28 43
25  25 71 66
16  26 33  3
18  10 14  4
34  29 80  6
12  09 41  1
15  14 32  2
04  35 11  1
06 134 11  6
34  19 85 27
12  23 31  3
20  13 12  6
03  10 23  5
10  14 31  5
05  33 54 23
19  11 44  1
28  15 77 16
02  36 71  9
33  13 76 26
20  02 34  5
03  02 70 10
01  36 11  7
06  30 14
34  06 41  1
33  13 32  9
13  23 31  6
10  19 11  3
03  02 70 13
14  02 13
13  07 22
30  26 12 24
09  13 42  7
15  05 34
10  03 34  1
20  08 21  6
30  23 82 91
26  35 77  9
02  07 11  8
04  06 22  6
21  08 12 12
10  17 44
10  03 12  7
10  22 13 13
10  08 13  2
03  31 22  8
05  24 71 32
15  25 11  4
34  19 71 65
22  36 34  2
05  33 77 15
30  25 72  1
08  35 13  1
07  17 44  3
34  30 70 40
15  23 42  4
31  15 74 72
22  23 22  4
27  22 43  9
06  17 12
34  20 70 75
22  25 44  2
05  10 44  4
11  18 13
22  14 42
05  23 41  5
35  04 70268
34  29 75 44
30  23 81 32
01  23 44  2
12  31 34  2
09  06 14  2
33  13 73 75
13  24 31  5
30  23 34 31
18  25 22  3
18  03 44
03  35 22  3
35  04 72 51
08  21 34
02  34 43  7
11  31 23 13
03  13 73 18
19  19 31  1
13  28 32  1
07  25 14  2
18  16 24  3
30  23 97 18
31  21 72  3
13  07 12  1
30  24 76 53
05  24 73 39
02  22 22 20
02  06 54
11  16 42  2
20  28 71 12
12  07 72 17
16  12 23  2
32  02 90 21
31  16 71  8
07  14 41
09  33 24  1
04  08 11  1
03  11 12 10
05  33 73  4
22  11 33
21  16 12 13
18  02 41  1
20  10 21
34  19 78 65
34  29 21 34
08  36 12
02  26 21 18
08  08 12  4
13  10 34  2
21  17 31  2
05  05 32  1
19  32 14  2
18  10 12  4
22  14 33  2
08  16 12
02  22 41 12
33  13 94 54
17  10 13  1
18  05 12
17  31 24
05  34 78 19
05  22 23  5
15  14 72 13
07  30 41
05  36 74 11
25  25 71127
05  32 71 20
26  35 71 73
07  31 42 12
09  16 14  1
20  13 31  4
33  13 91 12
16  17 34  3
16  32 11  2
34  19 78185
33  01 12  9
16  04 51 24
13  35 24  2
15  31 72 23
33  12 77431
16  34 32  5
18  34 11  5
03  10 14  2
12  14 13  1
22  27 11  3
16  27 41  2
20  01 43  2
25  26 71  3
02  07 51  3
09  25 31  2
18  11 24  2
10  14 21  1
03  05 71  7
10  07 41  2
12  08 44  1
15  22 72 38
35  04 70278
05  27 72  7
22  11 21  1
35  04 70223
05  34 56 21
33  13 89 42
15  05 13  5
31  21 44  7
01  16 41  1
19  32 42 11
14  31 54 17
30  26 81 24
35  04 70209
03  28 44  7
06  31 73 44
09  09 42  1
01  12 34
34  34 70 42
07  13 24
14  25 71 40
05  22 14  9
13  34 43  4
19  03 31
13  22 13  1
15  23 73 14
13  13 14  2
03  13 73  5
16  01 21  3
20  03 43  1
23  23 71 38
30  24 74 94
11  33 41 14
07  35 11  2
33  13 32 14
24  05 11  1
05  36 52 19
07  35 32  1
09  14 42  6
07  07 12
32  02 87 24
02  15 31  3
15  06 14  6
17  12 44  7
07  12 23
07  14 12
30  26 83 44
18  29 71 22
05  35 14  7
11  26 33  3
34  19 14  2
02  25 21
03  13 75  8
20  01 31  3
05  19 34  2
16  13 32  5
09  05 12  3
30  23 92 35
18  33 42  8
09  20 12
34  19 86  9
12  06 23
11  31 32  9
05  08 23  4
21  06 53 12
33  13 73 74
35  04 72 46
03  04 75 20
04  35 32  2
03  35 34  3
02  01 11 10
13  14 43  5
04  06 41
03  07 23  3
34  29 21 25
26  36 31  1
35  04 72 70
28  22 12  4
01  09 22
21  03 57  3
03  16 54  4
04  30 21  1
19  14 14  2
16  35 11  4
18  35 22  4
05  34 77 17
15  19 21  3
02  22 33 13
08  33 42
15  11 52 13
21  22 12  2
01  23 41
16  29 12 18
35  04 70110
13  35 42  1
30  23 90 61
35  04 72  5
08  13 22 10
05  31 23  2
34  26 71  1
12  04 41  2
16  31 43  3
32  02 74 32
33  13 79  1
20  02 11  3
18  29 22  6
06 133 22
12  19 71  4
13  10 43  1
07  26 34
33  13 34 22
20  27 42  1
05  36 53 13
04  04 41  6
20  35 23  2
01  15 13  1
04  30 14  3
04  08 22  1
22  19 43  1
13  11 32  1
03  05 51 13
22  34 22  4
07  29 41  1
35  04 70  8
05  33 78 15
09  34 11  6
34  19 71  3
01  31 23  1
03  01 75  2
01  13 24  1
13  11 34  6
15  16 51  4
15  31 73 19
16  35 21  3
19  32 13  1
05  36 72  1
03  04 77 19
34  19 71 69
20  33 43  5
13  05 33  1
23  26 72 17
33  13 77 25
12  06 71  1
31  16 72 20
01  25 12  2
30  26 42 10
13  15 42  6
06 133 34  2
31  16 71  4
25 131 71 60
20  06 21  2
24  05 71123
33  12 77127
08  35 34  1
17  12 42  4
12  07 74 38
09  24 14
12  18 71  5
06  29 44  6
26  35 71 60
14  10 12  5
04  08 43  3
17  10 34  3
20  21 71  6
33  13 75 54
25 131 71 43
10  22 41 10
07  35 22  1
02  05 44  2
05  33 75 15
05  23 71 28
07  29 32  1
15  28 14  4
05  36 74 13
13  21 43 32
10  28 33  2
16  08 41
03  01 42  3
08  17 71  3
03  34 23  1
05  34 78 25
05  12 32  1
33  13 84 86
10  34 21  4
02  24 71 27
05  27 73  1
21  16 41  7
33  13 82 97
05  35 54 33
17  33 13  2
21  14 32
30  24 74 16
34  29 77  8
20  06 42
30  25 72  8
03  03 43  3
30  26 84  3
03  13 12  7
03  35 72  7
17  02 22  6
34  25 78 16
30  23 79 35
14  08 12  1
30  24 90 23
05  22 42  4
05  11 21  1
11  18 32 10
35  04 70352
34  28 31  3
02  33 22  8
17  03 21
26  35 71421
04  03 14  7
26  35 71299
15  15 51  1
32  02 11 20
08  22 24  2
12  05 11  2
05  20 21  1
19  19 24
14  32 41  1
14  02 22  2
25  25 76134
05  35 52  4
34  19 84 11
33  12 76 14
04  28 43  3
05  26 23 15
06 134 44  8
21  06 41
01  19 34  4
21  17 31  3
11  25 23  5
33  13 82 23
26  35 76324
35  04 72 26
05  32 70 34
05  35 72 15
06  18 22
03  01 70 21
15  27 22  3
07  13 43  4
22  31 34
34  32 21
34  26 42 20
35  04 70118
34  25 23 19
16  11 22
16  33 24  6
08  05 34  6
15  06 23  3
30  23 72 12
06  18 72  1
15  28 14  8
26  02 71 25
11  20 21  1
33  13 31 35
03  12 41  4
14  04 41  2
19  35 34  6
30  24 77 43
15  15 44 19
15  24 71 19
33  13 84111
07  18 11  2
16  29 22  2
10  15 34  2
22  01 14  3
19  34 71340
30  26 84 15
14  27 23  4
11  12 24  3
07  31 41 11
13  21 44 11
17  25 44  1
19  09 42  2
25  25 33  1
03  24 11 10
17  36 21  2
30  23 79 46
08  31 44  2
14  05 12  7
02  09 12  2
34  30 74 20
08  13 72 13
16  18 32  1
22  34 33  1
22  29 21  1
35  04 70322
01  20 32
32  02 92114
08  07 31  1
20  14 33  9
16  21 53 18
26  35 75  4
07  35 44  1
30  24 88  7
30  23 71117
14  30 64
31  15 71 21
35  05 71 11
17  03 32  2
16  17 12  4
34  20 70 13
01  32 42  4
15  03 71 59
08  35 24
02  21 13  7
24  05 34 12
13  14 32  3
22  01 42
30  23 71 81
21  18 44  2
14  22 14  2
16  03 32  5
18  18 42  2
25  36 51 31
05  16 24  2
10  17 42  6
08  33 22  1
01  30 32  4
16  04 31  9
30  23 94 28
13  25 31  1
30  23 89  2
03  01 71  2
03  04 72 64
04  15 14  2
02  02 22 17
21  22 22  1
31  21 11  6
30  23 91 39
01  06 13  1
19  16 34  7
32  02 73 40
12  34 24  1
05  32 71 31
34  19 82 85
34  29 74 11
